study_stage,gamma,shift,sample_size,process_noise_sd,behavior_action_sd,feature_regime,seed,estimator,target_q_mse,target_q_mse_se,behavior_q_mse,behavior_q_mse_se,policy_value_estimate,policy_value_true,policy_value_error,policy_value_absolute_error,policy_value_squared_error,initial_v_mse,initial_v_mse_se,behavior_v_mse,behavior_v_mse_se,target_v_mse,target_v_mse_se,behavior_bellman_residual_mse,target_bellman_residual_mse,weight_mean,weight_std,weight_max,weight_q90,weight_q95,weight_q99,effective_sample_size,effective_sample_size_fraction,fraction_clipped,chosen_uniform_mix,clip_level,oracle_log_ratio_rmse,oracle_estimated_weight_corr,oracle_estimated_weight_mae,oracle_estimated_weight_rel_mse,weighted_design_condition_number,unstable_run_flag,unstable_reason,value_gamma,ratio_gamma,reference_distribution,data_mode,fqe_family,ratio_estimator,ratio_moment_violation_l2,ratio_normalization_error,target_ratio_feature_calibration_l2,target_fqe_feature_calibration_l2,ratio_solver,n_seeds,policy_value_bias,policy_value_variance,policy_value_mse,unstable_run_count,unstable_run_fraction
gamma_paper,0.95,1.35,4000,0.05,0.1,misspecified_affine,0,neural_standard_fqe,7.2405162036475375,0.40054616351887,329.62283368045706,7.512421924914934,-3.4105017148390027,-11.831586406340456,8.421084691501456,8.491024940603612,85.03325190410641,110.16053935007417,1.5084849543353431,113.18173788486868,3.246423893076771,7.148381375700664,0.4612461914966624,141.2051909776256,2.39727838094148,1.0,0.0,1.0,1.0,1.0,1.0,4000.0,1.0,0.0,0.0,nan,17.280671903491033,nan,1.9396917081626426,0.9923231133218243,1964.451246108733,0.0,stable,0.95,0.95,discounted,matched_iid,neural,standard,nan,0.0,1.7511268712784283,1.2780616950250816,uniform,20,8.421084691501456,14.118584522666248,85.03325190410641,0,0.0
gamma_paper,0.95,0.0,4000,0.05,0.1,misspecified_affine,0,linear_estimated_clipped_fqe,0.8661109669976503,0.020781535100944423,0.8706639082974152,0.022297764121912766,-13.120282252055736,-11.831586406340456,-1.2886958457152784,1.2886958457152784,1.7731967792161711,7.90386060247105,0.16023951521855997,0.7992567413018502,0.024203986139213252,0.7974149545487988,0.023161759864424713,0.17406937731071534,0.16792621828909596,1.0,0.07899397712625342,1.1828512980787098,1.0898344502455004,1.1166958274742762,1.1828365818038569,3973.8989903699076,0.993474747592477,0.009999999999999998,0.0,1.1819078176788878,0.10026086718408686,nan,0.05892925322439476,0.006577655538504349,175.44468999866496,0.0,stable,0.95,0.99,discounted,matched_iid,linear,linear_clipped,0.0037202737064890383,-3.07242154780496e-05,0.005466469490765989,0.003907131335347918,linear_reduced_moment,100,-1.2886958457152784,0.11245979645235493,1.7731967792161711,0,0.0
gamma_paper,0.95,0.0,4000,0.05,0.1,misspecified_affine,0,linear_neural_weighted_clipped_fqe,0.8128601701631009,0.02242232775077065,0.8075916793539586,0.022237034910542568,-12.873506036745676,-11.831586406340456,-1.0419196304052183,1.1913697764990054,1.6591905761264436,8.225463099959686,0.17828456720281988,0.7524741211564547,0.025102510574255714,0.7538957070729783,0.025295439793489992,0.17514336288531113,0.1757422457556874,1.0,0.05099086068137574,1.14127887029258,1.042264240436349,1.0622055747154033,1.1412709910346297,3987.985849394337,0.9969964623485842,0.010000000000000002,0.0,1.1390434904694555,0.05870096701074514,nan,0.030186653380184714,0.0030174047897412156,175.99239765709825,0.0,stable,0.95,0.99,discounted,matched_iid,linear,neural_clipped,0.019819270376107877,-0.001386355972476294,0.007423868157507295,0.0068155863398922465,neural_positive_rkhs_moment,20,-1.0419196304052183,0.5735940599026971,1.6591905761264436,0,0.0
gamma_paper,0.95,0.0,4000,0.05,0.1,misspecified_affine,0,linear_oracle_clipped_fqe,0.8893429217115282,0.020744664339312963,0.8936318954190599,0.022462186284519424,-13.18218146946933,-11.831586406340456,-1.3505950631288741,1.366446886749155,2.1472693049607283,8.161638238960572,0.15891158076725553,0.8200200387910408,0.02441813675980532,0.8170294519760791,0.0232770968520593,0.17576579971437506,0.1696491341351428,1.0,0.0,1.0,1.0,1.0,1.0,4000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,174.59531848706476,0.0,stable,0.95,0.99,discounted,matched_iid,linear,oracle_clipped,0.0,0.0,0.0048138441421556885,0.003517464502877482,oracle_exact_clipped,100,-1.3505950631288741,0.32316228041264067,2.1472693049607283,0,0.0
gamma_paper,0.95,0.0,4000,0.05,0.1,misspecified_affine,0,linear_oracle_raw_fqe,0.8893429217115282,0.020744664339312963,0.8936318954190599,0.022462186284519424,-13.18218146946933,-11.831586406340456,-1.3505950631288741,1.366446886749155,2.1472693049607283,8.161638238960572,0.15891158076725553,0.8200200387910408,0.02441813675980532,0.8170294519760791,0.0232770968520593,0.17576579971437506,0.1696491341351428,1.0,0.0,1.0,1.0,1.0,1.0,4000.0,1.0,0.0,0.0,nan,0.0,1.0,0.0,0.0,174.59531848706476,0.0,stable,0.95,0.99,discounted,matched_iid,linear,oracle_raw,0.0,0.0,0.0048138441421556885,0.003517464502877482,oracle_exact,100,-1.3505950631288741,0.32316228041264067,2.1472693049607283,0,0.0
gamma_paper,0.95,0.0,4000,0.05,0.1,misspecified_affine,0,linear_standard_fqe,0.8893429217115282,0.020744664339312963,0.8936318954190599,0.022462186284519424,-13.18218146946933,-11.831586406340456,-1.3505950631288741,1.366446886749155,2.1472693049607283,8.161638238960572,0.15891158076725553,0.8200200387910408,0.02441813675980532,0.8170294519760791,0.0232770968520593,0.17576579971437506,0.1696491341351428,1.0,0.0,1.0,1.0,1.0,1.0,4000.0,1.0,0.0,0.0,nan,0.0,1.0,0.0,0.0,174.59531848706476,0.0,stable,0.95,0.99,discounted,matched_iid,linear,standard,nan,0.0,0.0048138441421556885,0.003517464502877482,uniform,100,-1.3505950631288741,0.32316228041264067,2.1472693049607283,0,0.0
gamma_paper,0.95,0.0,4000,0.05,0.1,misspecified_affine,0,neural_estimated_clipped_fqe,0.41683407478958817,0.04023271162663698,0.41861120897339593,0.0415875034036906,-8.780580461968327,-11.831586406340456,3.05100594437213,3.05100594437213,9.38510787669271,18.453427495060485,0.44198121646954974,0.4203235732824848,0.046605049585778956,0.41748851508861007,0.04684856598144316,0.06763908142463884,0.0673810961632281,1.0,0.07899326511345914,1.1838288658261977,1.0901358521431312,1.1180045266270724,1.1838169139221681,3974.3078590703967,0.9935769647675994,0.010000000000000002,0.0,1.1828251738547984,0.10671815595334463,nan,0.058707748403689884,0.0064706033023947465,175.3192254633599,0.0,stable,0.95,0.99,discounted,matched_iid,neural,linear_clipped,0.004447186329845993,-3.525332377747325e-05,0.005987212719443683,0.00439701874561643,linear_reduced_moment,20,3.05100594437213,0.07647060409864112,9.38510787669271,0,0.0
gamma_paper,0.95,0.0,4000,0.05,0.1,misspecified_affine,0,neural_neural_weighted_clipped_fqe,0.4173155383199636,0.04039939654494908,0.41936521233295593,0.04172789302915056,-8.759906719977021,-11.831586406340456,3.071679686363436,3.071679686363436,9.564986814566893,18.578314209304118,0.4421848557255406,0.4213142250987407,0.04677080128261322,0.4177931024097026,0.0470068223430612,0.06851080279297991,0.0684203763633008,1.0,0.05099086068137574,1.14127887029258,1.042264240436349,1.0622055747154033,1.1412709910346297,3987.985849394337,0.9969964623485842,0.010000000000000002,0.0,1.1390434904694555,0.05870096701074514,nan,0.030186653380184714,0.0030174047897412156,175.99239765709825,0.0,stable,0.95,0.99,discounted,matched_iid,neural,neural_clipped,0.019819270376107877,-0.001386355972476294,0.007423868157507295,0.0068155863398922465,neural_positive_rkhs_moment,20,3.071679686363436,0.1297707189491172,9.564986814566893,0,0.0
gamma_paper,0.95,0.0,4000,0.05,0.1,misspecified_affine,0,neural_oracle_clipped_fqe,0.4130499579082182,0.03954867516842271,0.41396178244205667,0.040696604139428876,-8.849581846512951,-11.831586406340456,2.982004559827509,2.982004559827509,9.047017981983785,18.045043334315075,0.43364660511566794,0.4163305108503062,0.045637840136498825,0.41276407868164033,0.04590736914652901,0.06627495142347155,0.06677449094684054,1.0,0.0,1.0,1.0,1.0,1.0,4000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,174.36781371766702,0.0,stable,0.95,0.99,discounted,matched_iid,neural,oracle_clipped,0.0,0.0,0.005015883155390672,0.0037739608138946854,oracle_exact_clipped,20,2.982004559827509,0.15466678715172752,9.047017981983785,0,0.0
gamma_paper,0.95,0.0,4000,0.05,0.1,misspecified_affine,0,neural_standard_fqe,0.4130499579082182,0.03954867516842271,0.41396178244205667,0.040696604139428876,-8.849581846512951,-11.831586406340456,2.982004559827509,2.982004559827509,9.047017981983785,18.045043334315075,0.43364660511566794,0.4163305108503062,0.045637840136498825,0.41276407868164033,0.04590736914652901,0.06627495142347155,0.06677449094684054,1.0,0.0,1.0,1.0,1.0,1.0,4000.0,1.0,0.0,0.0,nan,0.0,1.0,0.0,0.0,174.36781371766702,0.0,stable,0.95,0.99,discounted,matched_iid,neural,standard,nan,0.0,0.005015883155390672,0.0037739608138946854,uniform,20,2.982004559827509,0.15466678715172752,9.047017981983785,0,0.0
gamma_paper,0.95,1.1,4000,0.05,0.1,misspecified_affine,0,linear_estimated_clipped_fqe,7.379322415444269,0.3122690354527492,11.302866719896533,0.34254971260545525,-21.030038403208902,-11.831586406340456,-9.198451996868444,10.125729437021544,141.320911543314,155.8310368435743,1.0728162692483372,7.760520995072138,0.33063688804247293,7.20816506899625,0.35690080814217934,1.91409389412199,0.422350144219348,1.0,0.776951416915117,2.3593031344185404,1.9800583071339406,2.1043825484327914,2.3592716199439145,2498.61860774278,0.6246546519356951,0.009999999999999998,0.0,2.748418899856589,6.013307185720765,0.37170215500204906,0.8083082788023265,0.7502476072342057,201.65641725163812,0.0,stable,0.95,0.99,discounted,matched_iid,linear,linear_clipped,0.10687785309403434,-0.007023124047481332,0.04051702906851745,0.04185375571851206,linear_reduced_moment,100,-9.198451996868444,56.709392404620914,141.320911543314,0,0.0
gamma_paper,0.95,1.1,4000,0.05,0.1,misspecified_affine,0,linear_neural_weighted_clipped_fqe,2.2469851292693397,0.23910779925356057,47.09465950863457,2.825131810598514,-1.1126065482573886,-11.831586406340456,10.718979858083069,10.718979858083069,115.08038249983315,149.72013559649764,2.116882952901519,17.655081334896767,1.1827120217602562,2.2219009566243404,0.27690118909819994,9.870120779249195,0.8513320020963254,1.0,0.7371868222574832,3.0391636469926895,1.9979958286333073,2.337127720645098,3.0390633032525067,2595.5854556275413,0.6488963639068854,0.010000000000000002,0.0,2.6060835235118844,7.662393361861367,0.1650515022049722,1.0786834925021902,0.8486183176175619,260.64144587860613,0.0,stable,0.95,0.99,discounted,matched_iid,linear,neural_clipped,0.21102878961367483,-0.13845619317476662,0.05026178545781366,0.07019473015794438,neural_positive_rkhs_moment,20,10.718979858083069,0.18385330184259535,115.08038249983315,0,0.0
gamma_paper,0.95,1.1,4000,0.05,0.1,misspecified_affine,0,linear_oracle_clipped_fqe,2.0338156002409633,0.058487684541350865,7.495512635122063,0.4842021564326979,-14.51440224111676,-11.831586406340456,-2.682815834776302,2.695170189226159,8.88689240698518,17.45002846745709,0.21956920992860318,3.213531886000443,0.21337772153971224,1.96096393409759,0.06690209403412993,1.4774727641728418,0.24823477253249884,1.0,1.2247448709261317,6.80928657731646,2.5441663392753235,3.2958886979119097,6.8085560298099,1600.000000729685,0.40000000018242127,0.009999999999999998,0.25007606692053375,7.16493915033252,8.915968876354349,0.7030007507565448,0.3425698684895054,0.47931765830247053,158.97791817367823,0.0,stable,0.95,0.99,discounted,matched_iid,linear,oracle_clipped,0.0,0.0,0.03461742750771591,0.04274120606851272,oracle_exact_clipped,100,-2.682815834776302,1.6893916036587118,8.88689240698518,0,0.0
gamma_paper,0.95,1.1,4000,0.05,0.1,misspecified_affine,0,linear_oracle_raw_fqe,1.9524804722191924,0.25473786188136716,49.10710284255368,2.881321125587799,-0.515588122661535,-11.831586406340456,11.31599828367892,11.31599828367892,128.36818701087847,163.11090658918457,2.2007150337119143,18.520602490951575,1.225170767978442,1.9312330014725057,0.2913344973728487,9.696351607976487,0.8032598375539106,1.0,3.529771912358243,151.82717619541157,2.735926201447755,3.6334151706604136,7.827265136249894,507.33257338077897,0.12683314334519474,0.0,0.0,nan,0.0,1.0,0.0,0.0,208.0364744964318,0.55,overlap_collapse,0.95,0.99,discounted,matched_iid,linear,oracle_raw,0.0,0.0,0.043091299331326535,0.04132085544453134,oracle_exact,100,11.31599828367892,0.3163698546541315,128.36818701087847,55,0.55
gamma_paper,0.95,1.1,4000,0.05,0.1,misspecified_affine,0,linear_standard_fqe,15.43156249125171,0.35634289539538594,15.278740575494147,0.2712803865107276,-24.92452802115843,-11.831586406340456,-13.09294161481797,13.09294161481797,176.65588700990517,194.5965019508117,1.3462025685422632,13.971110729896356,0.3287381965932895,15.342139178620936,0.40604139405809725,1.4407722979658977,0.5276114689165395,1.0,0.0,1.0,1.0,1.0,1.0,4000.0,1.0,0.0,0.0,nan,9.817664644409541,nan,1.2330016544043536,0.8731668566548053,221.81554465840352,0.0,stable,0.95,0.99,discounted,matched_iid,linear,standard,nan,0.0,0.17468859048591315,0.1564110275409354,uniform,100,-13.09294161481797,5.230766880872926,176.65588700990517,0,0.0
gamma_paper,0.95,1.1,4000,0.05,0.1,misspecified_affine,0,neural_estimated_clipped_fqe,1.3510173309907894,0.1159037400859062,9.865420581953849,0.7659543770185471,-11.721074094582038,-11.831586406340456,0.1105123117584216,6.370653285852196,50.37393778089577,63.85254831617059,0.7649888375854175,6.839651956721658,0.4577063746018011,1.2974754283496859,0.12682760722545078,4.91748189234756,0.37657660187235076,1.0,0.7682890401015137,2.3376033604342017,1.970592011217597,2.0906029752917648,2.337566781546189,2521.2235884204492,0.6303058971051124,0.010000000000000002,0.0,2.728114810632685,6.14319098013757,0.37821605116491736,0.8076578175065532,0.7327274587680754,202.66143672812436,0.0,stable,0.95,0.99,discounted,matched_iid,neural,linear_clipped,0.10943485120991307,-0.007069036646673554,0.0414287179782218,0.042664495350718624,linear_reduced_moment,20,0.1105123117584216,50.36172480984559,50.37393778089577,0,0.0
gamma_paper,0.95,1.1,4000,0.05,0.1,misspecified_affine,0,neural_neural_weighted_clipped_fqe,0.5466383903321896,0.07461340660724047,26.48265523480931,1.7448169900488015,-7.820676324328906,-11.831586406340456,4.010910082011552,4.355438085337267,23.627364814504492,37.00792116607724,0.7151410199346152,4.889139977350541,0.42034626241574,0.5349459306209182,0.08439188931534353,11.118181710378499,0.2895866690705571,1.0,0.7371868222574832,3.0391636469926895,1.9979958286333073,2.337127720645098,3.0390633032525067,2595.5854556275413,0.6488963639068854,0.010000000000000002,0.0,2.6060835235118844,7.662393361861367,0.1650515022049722,1.0786834925021902,0.8486183176175619,260.64144587860613,0.0,stable,0.95,0.99,discounted,matched_iid,neural,neural_clipped,0.21102878961367483,-0.13845619317476662,0.05026178545781366,0.07019473015794438,neural_positive_rkhs_moment,20,4.010910082011552,7.539965128522577,23.627364814504492,0,0.0
gamma_paper,0.95,1.1,4000,0.05,0.1,misspecified_affine,0,neural_oracle_clipped_fqe,0.7045280493407902,0.05984578025976286,9.274283255539762,0.7376944037416333,-12.58365004011971,-11.831586406340456,-0.7520636337792511,4.573563597924503,27.800141706504615,35.05572575018432,0.41333960757319754,3.6360941914181795,0.24473302306404326,0.6781688954492695,0.06698395940799111,6.860308351032529,0.19816014349561267,1.0,1.224744870951697,6.803526136778231,2.5475011664938285,3.277004258100561,6.802905801887109,1600.000000689607,0.40000000017240184,0.010000000000000002,0.24421660451684152,7.124124537188422,8.873587173611536,0.7318846569912794,0.32238161239583374,0.4349164135727725,161.38501558934368,0.0,stable,0.95,0.99,discounted,matched_iid,neural,oracle_clipped,0.0,0.0,0.03370633275550232,0.04198469287072621,oracle_exact_clipped,20,-0.7520636337792511,27.234541997251362,27.800141706504615,0,0.0
gamma_paper,0.95,1.1,4000,0.05,0.1,misspecified_affine,0,neural_standard_fqe,0.873904669721566,0.07157752043547574,7.903181623814031,0.645561511522938,-14.152373965196357,-11.831586406340456,-2.320787558855901,5.48390626769193,38.496044803979636,45.33877973172968,0.42069986903618,4.60453025076133,0.2444655378013671,0.8348848019812095,0.07933553096465028,9.72154761241816,0.25333416736462483,1.0,0.0,1.0,1.0,1.0,1.0,4000.0,1.0,0.0,0.0,nan,9.788748551271766,nan,1.2256374047509553,0.8586272208614576,222.02315148123117,0.0,stable,0.95,0.99,discounted,matched_iid,neural,standard,nan,0.0,0.17258878328901708,0.15449455473630883,uniform,20,-2.320787558855901,33.10998991063931,38.496044803979636,0,0.0
gamma_paper,0.95,1.35,4000,0.05,0.1,misspecified_affine,0,linear_estimated_clipped_fqe,12.235944184958571,0.3916237832533941,81.16028369468205,3.1098370455020135,-14.232490955047517,-11.831586406340456,-2.400904548707062,11.050882766014949,213.897163643348,237.21278779672878,1.7561474934019596,49.7268866051151,1.9494724868381337,12.26430651713548,0.4578519306876362,13.721802794175549,0.6409709640944802,1.0,0.940786987330403,2.674586877324062,2.357102416193145,2.494676747204942,2.6745655254385463,2129.4821555472313,0.5323705388868077,0.009999999999999998,0.0,3.1885800912633666,10.74320676051532,0.26995513672359844,1.3171499771305542,0.8866954006638343,237.92894660663657,0.0,stable,0.95,0.99,discounted,matched_iid,linear,linear_clipped,0.12113833179262297,-0.005536785352415353,0.14004119157041658,0.09137323507864797,linear_reduced_moment,100,-2.400904548707062,208.13282099134577,213.897163643348,0,0.0
gamma_paper,0.95,1.35,4000,0.05,0.1,misspecified_affine,0,linear_neural_weighted_clipped_fqe,11.003544814661463,0.12791505007758613,333.1012895570439,14.526322259087499,-5.553869138432484,-11.831586406340456,6.277717267907973,6.277717267907973,40.632657331134496,70.2227481984957,1.3646843360518413,103.87592701729417,5.4114515173452915,10.986748892778785,0.14801340807145397,79.10196026472154,0.7368810008621968,1.0,0.9246663502517398,2.6165775979222943,2.306629978384958,2.44298082272869,2.616563112613039,2156.816514670309,0.5392041286675772,0.010000000000000002,0.0,1.8618722603321074,11.690412187226402,0.1907002883958842,1.409104410914593,0.9199887470801388,288.5872264890739,0.0,stable,0.95,0.99,discounted,matched_iid,linear,neural_clipped,0.19590314265895686,-0.2886958630729943,0.043211108374554316,0.05997782809859994,neural_positive_rkhs_moment,20,6.277717267907973,1.2229232353445438,40.632657331134496,0,0.0
gamma_paper,0.95,1.35,4000,0.05,0.1,misspecified_affine,0,linear_oracle_clipped_fqe,61.82100439455766,0.20884757845102522,109.27805483030949,4.022481033037011,-10.795322711555032,-11.831586406340456,1.0362636947854231,2.9312938056886595,13.584809636448927,18.052165872736474,0.2574296328899411,85.13183599896462,2.2118164998524175,61.62564509878254,0.2240323024069236,11.235978028296174,0.363842728912858,1.0,1.2247448705010553,7.499280342919594,2.2875003231826456,3.8899046530940864,7.498364093931566,1600.0000013960664,0.4000000003490165,0.009999999999999998,0.559919330503326,11.556765687553334,14.272392878665315,0.6473518734835428,0.9311431283629189,0.6880694264417052,357.7559680002227,0.0,stable,0.95,0.99,discounted,matched_iid,linear,oracle_clipped,0.0,0.0,0.32856382203443374,0.2637673634909961,oracle_exact_clipped,100,1.0362636947854231,12.510967191318592,13.584809636448927,0,0.0
gamma_paper,0.95,1.35,4000,0.05,0.1,misspecified_affine,0,linear_oracle_raw_fqe,1.9453622633045466,0.253458384494891,389.1612231685176,16.121898243571447,-0.5494540071786878,-11.831586406340456,11.28213239916177,11.28213239916177,127.66757006911557,162.19136169859075,2.1902750407894302,132.56777889162592,6.339400222625483,1.9246073797388885,0.28960873049589186,77.67465213972618,0.7988081616748357,1.0,6.029831240146926,269.9179468482242,3.1763119236617223,6.135037495052719,12.782518692775517,171.67719902957973,0.042919299757394926,0.0,0.0,nan,0.0,1.0,0.0,0.0,216.57104517195592,1.0,overlap_collapse,0.95,0.99,discounted,matched_iid,linear,oracle_raw,0.0,0.0,0.03020631928014036,0.040456985197620685,oracle_exact,100,11.28213239916177,0.3810585968998649,127.66757006911557,100,1.0
gamma_paper,0.95,1.35,4000,0.05,0.1,misspecified_affine,0,linear_standard_fqe,283.6191419512742,0.809076205864271,255.43324561623731,3.7145499661557317,-12.690092194358703,-11.831586406340456,-0.8585057880182471,4.023011608202973,28.527923143221475,43.37346826482998,0.5054979757242924,245.238477745719,2.2534916787169004,283.4037033821154,0.9165266149661072,10.988878294562037,1.2209420851165023,1.0,0.0,1.0,1.0,1.0,1.0,4000.0,1.0,0.0,0.0,nan,14.780132324549301,nan,1.6478696422273114,0.9570807002426049,681.6789164740441,0.0,stable,0.95,0.99,discounted,matched_iid,linear,standard,nan,0.0,0.5987647666958444,0.48038115843504053,uniform,100,-0.8585057880182471,27.790890955160652,28.527923143221475,0,0.0
gamma_paper,0.95,1.35,4000,0.05,0.1,misspecified_affine,0,neural_estimated_clipped_fqe,1.458323412136629,0.1806518113837273,90.48816397806488,4.849614969649148,-3.19501608422294,-11.831586406340456,8.636570322117517,8.930175139766508,84.30866921525788,109.37716215338105,1.5507678246838874,54.05927757327587,3.0403670880609677,1.4353578140516572,0.20858408507551918,13.633132978464147,0.6060363257575223,1.0,0.9250162832197667,2.6213091314181045,2.3234509316737237,2.454850793376404,2.62128959081699,2164.785531640395,0.5411963829100989,0.010000000000000002,0.0,3.1208946308969057,10.809437281242058,0.2585418955594988,1.3247676731953177,0.893240112972179,242.97181158690873,0.0,stable,0.95,0.99,discounted,matched_iid,neural,linear_clipped,0.14223675343007167,-0.004970573286809427,0.14699918889294666,0.09414834312005012,linear_reduced_moment,20,8.636570322117517,9.718322286376807,84.30866921525788,0,0.0
gamma_paper,0.95,1.35,4000,0.05,0.1,misspecified_affine,0,neural_neural_weighted_clipped_fqe,0.7064183142415873,0.08875698809379623,266.5144451179582,11.859238523704052,-7.538659800829642,-11.831586406340456,4.292926605510814,4.3793492466823265,22.81959605330607,42.12876447667484,0.8649783677471083,57.78513641419837,3.45848110309188,0.6793560152497236,0.10090113675160177,88.04356610807376,0.6017528873300766,1.0,0.9246663502517398,2.6165775979222943,2.306629978384958,2.44298082272869,2.616563112613039,2156.816514670309,0.5392041286675772,0.010000000000000002,0.0,1.8618722603321074,11.690412187226402,0.1907002883958842,1.409104410914593,0.9199887470801388,288.5872264890739,0.0,stable,0.95,0.99,discounted,matched_iid,neural,neural_clipped,0.19590314265895686,-0.2886958630729943,0.043211108374554316,0.05997782809859994,neural_positive_rkhs_moment,20,4.292926605510814,4.390377213003472,22.81959605330607,0,0.0
gamma_paper,0.95,1.35,4000,0.05,0.1,misspecified_affine,0,neural_oracle_clipped_fqe,1.2956541266604646,0.15083563378951842,96.08778810269335,4.843543986616899,-4.333964040733556,-11.831586406340456,7.497622365606901,7.708406431179084,67.4871891599231,88.76499884912593,1.2837493171619792,35.331108034759936,2.1047686279442317,1.2752774320811648,0.17204062683944027,32.695232498000614,0.4730076360053498,1.0,1.2247448705891453,7.4579816770788225,2.294862700414139,3.8844436602643304,7.456679112711507,1600.0000012579699,0.40000000031449245,0.010000000000000002,0.5581347728637047,11.467981232678614,14.264194066890028,0.628305442644491,0.9266310201052258,0.6989461549554876,356.59193677296975,0.0,stable,0.95,0.99,discounted,matched_iid,neural,oracle_clipped,0.0,0.0,0.32331432654115166,0.2609292287915984,oracle_exact_clipped,20,7.497622365606901,11.272848022674285,67.4871891599231,0,0.0
