run_mode,suite_name,environment_name,environment_tier,sample_size,state_dimension,coverage_setting,policy_shift_setting,reward_noise_setting,misspecification_setting,baseline_learner,learner_variant,learner_quality_regime,calibration_difficulty,main_figure_role,calibrated,calibration_protocol,calibrator,calibration_target,split_fraction,train_fraction,n_replications,mean_value_estimate,value_bias,bias_mc_se,value_variance,mse,mse_mc_se,bellman_residual,calibration_error,true_v_mse,true_v_mse_mc_se,true_value_function_mse,true_q_mse,true_q_mse_mc_se,true_function_mse,bellman_outcome_mse,bellman_outcome_mse_mc_se,brier_score,brier_score_mc_se,bellman_brier_score,bellman_calibration_error,bellman_calibration_error_mc_se,bellman_calibration_error_plugin,bellman_calibration_error_debiased_raw,bellman_calibration_error_debiased_raw_mc_se,bellman_calibration_bins,bellman_calibration_test_size,value_oracle_pearson,value_oracle_spearman,value_calibration_slope,value_calibration_intercept,raw_value_oracle_pearson,raw_value_oracle_spearman,raw_value_calibration_slope,raw_value_calibration_intercept,importance_weight_ess,importance_weight_max,interval_coverage_95,interval_length_95,interval_length_95_mc_se,actual_bellman_iterations,actual_epochs_per_iter,feature_dimension,ridge_alpha,q_train_min,q_train_max,q_train_std,saddle_condition_proxy,saddle_gradient_norm_last,saddle_exploding_rate,saddle_nan_rate,runtime,runtime_se,failure_rate,eligible_fraction,uncalibrated_all_data_mse,uncalibrated_all_data_bellman_calibration_error_plugin,uncalibrated_all_data_bellman_calibration_error,uncalibrated_all_data_bellman_outcome_mse,uncalibrated_all_data_brier_score,uncalibrated_all_data_true_v_mse,relative_mse_vs_uncalibrated_all_data,relative_calibration_error_plugin_vs_uncalibrated_all_data,relative_brier_score_vs_uncalibrated_all_data,relative_true_v_mse_vs_uncalibrated_all_data,current_retrain_small_true_v_mse,current_retrain_small_bellman_calibration_error_plugin,relative_true_v_mse_vs_current_retrain_small,relative_calibration_error_plugin_vs_current_retrain_small,mse_win_rate_vs_uncalibrated_all_data,calibration_error_plugin_win_rate_vs_uncalibrated_all_data,brier_score_win_rate_vs_uncalibrated_all_data,true_v_mse_win_rate_vs_uncalibrated_all_data,true_v_mse_win_rate_vs_current_retrain_small,calibration_error_plugin_win_rate_vs_current_retrain_small,mse_improved_vs_uncalibrated_all_data,calibration_error_plugin_improved_vs_uncalibrated_all_data,brier_score_improved_vs_uncalibrated_all_data,true_v_mse_improved_vs_uncalibrated_all_data,scalar_cancellation_flag,calibration_evidence_status
final,temporal_reward_shift_sweep,nonlinear_discrete_action,temporal_reward_shift,2000,5,moderate,0.55,0.08,temporal_reward_shift,random_feature_fqe,temporal_rf_fqe,temporally_shifted,temporal_reward_shift,main,False,current_retrain_small,none,value_bellman,0.05,0.05,100,-3.4452756611691826,-49.74341099860727,2.5216189203522985,219.4788076706297,3103.904573744753,247.80747179744543,2080.3492637724685,1110.8571223024428,4544.096762149041,243.41179983809198,4544.096762149041,,,,2097.5286829457145,49.37461704900109,2097.5286829457145,49.37461704900109,2097.5286829457145,1110.8571223024428,30.89087742880982,1120.4041783752687,1110.8571223024428,30.89087742880982,23.61,2500.0,-0.0018839598529865754,-0.0013126714580314557,-0.0004887523888032073,46.20225086895158,-0.0018839598529865754,-0.0013126714580314557,-0.0004887523888032073,46.20225086895158,0.8575298325718675,5.345312852724331,0.02,6.294684915945562,0.07711821946365119,30.0,,80.0,0.01,-86245405.88855961,69288781.10257359,30219910.669731528,,,,,0.08892511462327089,0.0038411335816208496,0.0,1.0,2348.4412536344353,4.550228322040409,4.445767032301219,11.69962234644914,11.69962234644914,2392.0215199054064,1.3216871271279054,246.23032056397074,179.28174267798644,1.8996889134712882,4544.096762149041,1120.4041783752687,1.0,1.0,0.43,0.0,0.0,0.08,1.0,1.0,False,False,False,False,False,neutral
final,temporal_reward_shift_sweep,nonlinear_discrete_action,temporal_reward_shift,2000,5,moderate,0.55,0.08,temporal_reward_shift,random_feature_fqe,temporal_rf_fqe,temporally_shifted,temporal_reward_shift,main,False,uncalibrated_all_data,none,value_bellman,1.0,1.0,100,0.9290072349714319,-45.369128102466654,1.7117640167542372,80.48974042828091,2348.4412536344353,156.9263663815349,11.67135643749643,4.445767032301219,2392.0215199054064,156.40280510886743,2392.0215199054064,,,,11.69962234644914,0.4825461513359679,11.69962234644914,0.4825461513359679,11.69962234644914,4.445767032301219,0.17955972512254742,4.550228322040409,4.445767032301219,0.17955972512254742,30.0,2500.0,0.422115079144772,0.4295024207152674,2.015314787209325,43.879256268664655,0.422115079144772,0.4295024207152674,2.015314787209325,43.879256268664655,0.8575298325718675,5.345312852724331,0.0,0.24579566827059757,0.010884928375891837,30.0,,80.0,0.01,-4.045899972107973,5.734172451754515,1.664311953761835,,,,,0.6302087270753691,0.010624612913971168,0.0,1.0,2348.4412536344353,4.550228322040409,4.445767032301219,11.69962234644914,11.69962234644914,2392.0215199054064,1.0,1.0,1.0,1.0,4544.096762149041,1120.4041783752687,0.5264019771388291,0.0040612382654970376,0.0,0.0,0.0,0.0,0.94,1.0,False,False,False,False,False,neutral
final,temporal_reward_shift_sweep,nonlinear_discrete_action,temporal_reward_shift,2000,5,moderate,0.55,0.08,temporal_reward_shift,random_feature_fqe,temporal_rf_fqe,temporally_shifted,temporal_reward_shift,main,True,recent_heldout,isotonic,value_bellman,1.0,1.0,100,12.043172935060827,-34.25496240237726,1.6849850832703486,135.62102947550153,1454.4807475417945,116.26129422727226,21.61815423245384,4.139451643491442,1498.9575506697868,116.02639512558963,1498.9575506697868,,,,21.53975512823484,2.108871904860186,21.53975512823484,2.108871904860186,21.53975512823484,4.139451643491442,0.44848905821060436,4.168426240682995,4.139451643491442,0.44848905821060436,13.52,2500.0,0.4055039569684933,0.4243659713220969,0.8627047362108989,35.37910570808324,0.422115079144772,0.4295024207152674,2.015314787209325,43.879256268664655,0.8650148661043096,2.7372779377948473,0.0,0.6007300851163392,0.03375806749033265,30.0,,80.0,0.01,-4.045899972107973,5.734172451754515,1.664311953761835,,,,,0.6358415666397196,0.01067359092102612,0.0,1.0,2348.4412536344353,4.550228322040409,4.445767032301219,11.69962234644914,11.69962234644914,2392.0215199054064,0.6193387828164097,0.9160916652230305,1.841064137832808,0.6266488567080549,4544.096762149041,1120.4041783752687,0.32986919714290686,0.0037204665255066733,0.98,0.68,0.19,0.98,0.98,1.0,True,True,False,True,False,strong
final,temporal_reward_shift_sweep,nonlinear_discrete_action,temporal_reward_shift,2000,5,moderate,0.55,0.08,temporal_reward_shift,random_feature_fqe,temporal_rf_fqe,temporally_shifted,temporal_reward_shift,main,True,recent_heldout,linear,value_bellman,1.0,1.0,100,12.036383748064866,-34.261751589373226,1.7156747618922847,133.2901431667339,1465.278070942739,119.36433178990589,16.07257493795285,3.095884597746405,1507.2119585328103,118.92009282485876,1507.2119585328103,,,,16.118849730202566,1.1140787283196012,16.118849730202566,1.1140787283196012,16.118849730202566,3.095884597746405,0.20775666973123044,3.263170581371976,3.095884597746405,0.20775666973123044,30.0,2500.0,0.422115079144772,0.4295024207152674,1.143922271196509,31.832009737090917,0.422115079144772,0.4295024207152674,2.015314787209325,43.879256268664655,0.8650148661043096,2.7372779377948473,0.0,0.48951875649659504,0.028478414049531837,30.0,,80.0,0.01,-4.045899972107973,5.734172451754515,1.664311953761835,,,,,0.6353308608027873,0.010603211425606145,0.0,1.0,2348.4412536344353,4.550228322040409,4.445767032301219,11.69962234644914,11.69962234644914,2392.0215199054064,0.6239364381268139,0.7171443607710455,1.377723934405,0.6300996650700759,4544.096762149041,1120.4041783752687,0.3316857094874019,0.0029124941198487822,0.97,0.81,0.37,0.97,0.99,1.0,True,True,False,True,False,strong
final,undertraining_sweep,nonlinear_discrete_action,nonlinear_synthetic,1200,4,moderate,0.45,0.05,finite_iteration_scale,random_feature_fqe,random_feature_fqe_iter2,under_iterated,finite_iteration_bias,main,False,uncalibrated_all_data,none,value_bellman,1.0,1.0,100,2.687325682073259,-39.831258944688344,2.8564794522833292,0.020894262637723197,2394.317200389185,266.2853752911643,1.0000856635720676,0.93329396549741,2458.5252474114945,259.95642459793356,2458.5252474114945,,,,0.9894498414108568,0.016580820332366485,0.9894498414108568,0.016580820332366485,0.9894498414108568,0.93329396549741,0.016431500022183892,0.935438652098086,0.93329396549741,0.016431500022183892,30.0,2500.0,0.8363576680307954,0.8500523008698083,5.978462751866793,26.418672393433695,0.8363576680307954,0.8500523008698083,5.978462751866793,26.418672393433695,0.921726956496935,3.3663729258369144,0.01,0.32873559517290024,0.003227723234820992,2.0,,11.0,0.0005,-4.026535824045347,8.786922078587844,1.9410400661721465,,,,,0.014734582157107021,0.0009583208802233856,0.0,1.0,2394.317200389185,0.935438652098086,0.93329396549741,0.9894498414108568,0.9894498414108568,2458.5252474114945,1.0,1.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,neutral
final,undertraining_sweep,nonlinear_discrete_action,nonlinear_synthetic,1200,4,moderate,0.45,0.05,finite_iteration_scale,random_feature_fqe,random_feature_fqe_iter2,under_iterated,finite_iteration_bias,main,True,cross,isotonic,value_bellman,0.8,0.8,100,8.992959674648844,-33.52562495211276,2.723154820174393,2.387516740310254,1858.1091737189895,219.1920040859539,0.9446475411772032,0.6457941016309477,1911.5535332231698,215.74700859596018,1911.5535332231698,,,,0.9371447723479508,0.04362366951341405,0.9371447723479508,0.04362366951341405,0.9371447723479508,0.6457941016309477,0.038151304045491705,0.6501760355873492,0.6457941016309477,0.038151304045491705,29.97,2500.0,0.84294709298511,0.8499997533053114,1.996719585040462,24.47280478542842,0.8363613362130059,0.8500498690281391,5.980081308878418,26.412768596911842,0.921716300617803,3.1228539074014514,0.0,0.9789537522341141,0.010829936399383766,2.0,,11.0,0.0005,-3.9957669591759317,8.75556285811783,1.9418966428238122,,,,,0.08898944749264043,0.0030983430993176833,0.0,1.0,2394.317200389185,0.935438652098086,0.93329396549741,0.9894498414108568,0.9894498414108568,2458.5252474114945,0.7760497119667196,0.6950493590670813,0.9471372202270262,0.7775203997745338,,,,,0.92,0.9,0.67,0.95,0.0,0.0,True,True,True,True,False,strong
final,undertraining_sweep,nonlinear_discrete_action,nonlinear_synthetic,1200,4,moderate,0.45,0.05,finite_iteration_scale,random_feature_fqe,random_feature_fqe_iter2,under_iterated,finite_iteration_bias,main,True,cross,linear,value_bellman,0.8,0.8,100,8.950097128060003,-33.5684874987016,2.7283514268168743,2.2104716230296515,1863.7896022636392,219.9197636617658,0.8418771338459453,0.633732805570331,1920.1398586250173,216.2765717818886,1920.1398586250173,,,,0.8325802866305377,0.038763580737996475,0.8325802866305377,0.038763580737996475,0.8325802866305377,0.633732805570331,0.03520410794300864,0.6212826359290529,0.633732805570331,0.03520410794300864,30.0,2500.0,0.836361336213006,0.8500498690281391,2.130511380726374,23.364530651633064,0.8363613362130059,0.8500498690281391,5.980081308878418,26.412768596911842,0.921716300617803,3.1228539074014514,0.0,0.9188889180081534,0.011370650846390714,2.0,,11.0,0.0005,-3.9957669591759317,8.75556285811783,1.9418966428238122,,,,,0.08683668090845455,0.003057299542686982,0.0,1.0,2394.317200389185,0.935438652098086,0.93329396549741,0.9894498414108568,0.9894498414108568,2458.5252474114945,0.7784221747898269,0.6641618181326849,0.841457799865187,0.7810128696651268,,,,,0.92,0.92,0.82,0.95,0.0,0.0,True,True,True,True,False,strong
final,undertraining_sweep,nonlinear_discrete_action,nonlinear_synthetic,1200,4,moderate,0.45,0.05,finite_iteration_scale,random_feature_fqe,random_feature_fqe_iter3,under_iterated,finite_iteration_bias,main,False,uncalibrated_all_data,none,value_bellman,1.0,1.0,100,3.5373055091421692,-38.98127911761944,2.847700016674932,0.05500106535766133,2322.3702647578234,260.7860679998187,0.9547851433627454,0.8746429190457996,2383.834382336063,254.86616828334576,2383.834382336063,,,,0.9441867354329831,0.02012489494767531,0.9441867354329831,0.02012489494767531,0.9441867354329831,0.8746429190457996,0.01981466259654755,0.8761267525979622,0.8746429190457996,0.01981466259654755,30.0,2500.0,0.8406787212027378,0.8545058978089437,4.670934390455346,25.961911276804795,0.8406787212027378,0.8545058978089437,4.670934390455346,25.961911276804795,0.921726956496935,3.3663729258369144,0.0,0.42287272980233587,0.004262252744168269,3.0,,11.0,0.0005,-5.104274552879307,11.376858759623715,2.4947782707625588,,,,,0.020361752138123797,0.0009207142180588412,0.0,1.0,2322.3702647578234,0.8761267525979622,0.8746429190457996,0.9441867354329831,0.9441867354329831,2383.834382336063,1.0,1.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,neutral
final,undertraining_sweep,nonlinear_discrete_action,nonlinear_synthetic,1200,4,moderate,0.45,0.05,finite_iteration_scale,random_feature_fqe,random_feature_fqe_iter3,under_iterated,finite_iteration_bias,main,True,cross,isotonic,value_bellman,0.8,0.8,100,9.697688762395781,-32.82089586436582,2.7001284863460704,3.196205548804406,1798.9898957745202,213.3806939276148,0.9424923251135414,0.6241849414094213,1851.6236481735039,210.164276258058,1851.6236481735039,,,,0.9378379384194472,0.04557308432095046,0.9378379384194472,0.04557308432095046,0.9378379384194472,0.6241849414094213,0.039431867292943484,0.6267775829091805,0.6241849414094213,0.039431867292943484,29.98,2500.0,0.847438722925445,0.8544653828703918,1.902914203404519,23.97177071265799,0.8406781281040275,0.8545028545700568,4.672347304913721,25.955417413512578,0.921716300617803,3.1228539074014514,0.0,1.034105730166533,0.011974386627164602,3.0,,11.0,0.0005,-5.064795826220803,11.338616754814336,2.4957870180228774,,,,,0.11750445873476562,0.003689866840672816,0.0,1.0,2322.3702647578234,0.8761267525979622,0.8746429190457996,0.9441867354329831,0.9441867354329831,2383.834382336063,0.7746352608256972,0.7153960098246158,0.9932759095470405,0.776741732518761,,,,,0.92,0.9,0.65,0.95,0.0,0.0,True,True,False,True,False,strong
final,undertraining_sweep,nonlinear_discrete_action,nonlinear_synthetic,1200,4,moderate,0.45,0.05,finite_iteration_scale,random_feature_fqe,random_feature_fqe_iter3,under_iterated,finite_iteration_bias,main,True,cross,linear,value_bellman,0.8,0.8,100,9.655115882103212,-32.86346874465839,2.705168261034642,2.992165193583391,1804.4831746615484,214.04777095375493,0.8384210634363608,0.6141814067357402,1860.1801916981683,210.64390876172348,1860.1801916981683,,,,0.8292429814315632,0.0405708945030816,0.8292429814315632,0.0405708945030816,0.8292429814315632,0.6141814067357402,0.036431268301694825,0.5995361492544757,0.6141814067357402,0.036431268301694825,30.0,2500.0,0.8406781281040274,0.8545028545700568,2.0250305505203756,22.881409993711067,0.8406781281040275,0.8545028545700568,4.672347304913721,25.955417413512578,0.921716300617803,3.1228539074014514,0.0,0.9725363483963599,0.012406900051130654,3.0,,11.0,0.0005,-5.064795826220803,11.338616754814336,2.4957870180228774,,,,,0.11475605702493336,0.0037601507043485164,0.0,1.0,2322.3702647578234,0.8761267525979622,0.8746429190457996,0.9441867354329831,0.9441867354329831,2383.834382336063,0.7770006368255493,0.6843029818193342,0.8782616301544319,0.7803311360394365,,,,,0.92,0.92,0.8,0.94,0.0,0.0,True,True,True,True,False,strong
final,undertraining_sweep,nonlinear_discrete_action,nonlinear_synthetic,1200,4,moderate,0.45,0.05,finite_iteration_scale,random_feature_fqe,random_feature_fqe_iter4,under_iterated,finite_iteration_bias,main,False,uncalibrated_all_data,none,value_bellman,1.0,1.0,100,4.36602349694928,-38.15256112981232,2.836498225516497,0.12263143807663411,2252.1444169165316,255.16512276111152,0.9191768941058693,0.8246181751069056,2311.3107535167314,249.62695525067875,2311.3107535167314,,,,0.9086421017681744,0.023421646210516515,0.9086421017681744,0.023421646210516515,0.9086421017681744,0.8246181751069056,0.02286039454647913,0.8247282295872688,0.8246181751069056,0.02286039454647913,30.0,2500.0,0.8447292447648678,0.8586661418640227,3.8886628236298177,25.504797562828657,0.8447292447648678,0.8586661418640227,3.8886628236298177,25.504797562828657,0.921726956496935,3.3663729258369144,0.0,0.5100568332866096,0.0052789353167053115,4.0,,11.0,0.0005,-6.065242955718602,13.825337425193945,3.009632100637644,,,,,0.024740074200672053,0.0010357925443366582,0.0,1.0,2252.1444169165316,0.8247282295872688,0.8246181751069056,0.9086421017681744,0.9086421017681744,2311.3107535167314,1.0,1.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,neutral
final,undertraining_sweep,nonlinear_discrete_action,nonlinear_synthetic,1200,4,moderate,0.45,0.05,finite_iteration_scale,random_feature_fqe,random_feature_fqe_iter4,under_iterated,finite_iteration_bias,main,True,cross,isotonic,value_bellman,0.8,0.8,100,10.38899535414307,-32.12958927261853,2.6760182753560833,4.153731727271839,1741.2568140210985,207.5517015072507,0.9490589134172188,0.6051250074876687,1793.2952247279609,204.54262972135786,1793.2952247279609,,,,0.9420256072439878,0.047499885531053186,0.9420256072439878,0.047499885531053186,0.9420256072439878,0.6051250074876687,0.04029762025632748,0.6072361089263325,0.6051250074876687,0.04029762025632748,29.98,2500.0,0.8514963946888875,0.858609688727352,1.8237534472511125,23.478586481878384,0.8447258156310069,0.8586646990682719,3.8899637054811245,25.497741763254,0.921716300617803,3.1228539074014514,0.0,1.0850057942691955,0.012875699647351848,4.0,,11.0,0.0005,-6.017750832169303,13.780939288700582,3.0108558164847965,,,,,0.1400613994710147,0.0030202108428201797,0.0,1.0,2252.1444169165316,0.8247282295872688,0.8246181751069056,0.9086421017681744,0.9086421017681744,2311.3107535167314,0.7731550432299087,0.7362863148630439,1.0367399941196327,0.7758780259207492,,,,,0.91,0.9,0.59,0.94,0.0,0.0,True,True,False,True,False,strong
final,undertraining_sweep,nonlinear_discrete_action,nonlinear_synthetic,1200,4,moderate,0.45,0.05,finite_iteration_scale,random_feature_fqe,random_feature_fqe_iter4,under_iterated,finite_iteration_bias,main,True,cross,linear,value_bellman,0.8,0.8,100,10.344605965172555,-32.17397866158905,2.6808468777125007,3.9382151046018516,1746.671961108733,208.20811581113944,0.8365223342224087,0.5971761562960592,1801.7810989785614,205.02627198127456,1801.7810989785614,,,,0.8275022125575185,0.042241968710681616,0.8275022125575185,0.042241968710681616,0.8275022125575185,0.5971761562960592,0.03753400036637609,0.5799350094882574,0.5971761562960592,0.03753400036637609,30.0,2500.0,0.844725815631007,0.8586646990682719,1.9365087336882274,22.40000730575824,0.8447258156310069,0.8586646990682719,3.8899637054811245,25.497741763254,0.921716300617803,3.1228539074014514,0.0,1.0219790908061506,0.013405497917969852,4.0,,11.0,0.0005,-6.017750832169303,13.780939288700582,3.0108558164847965,,,,,0.1368067962117493,0.003005492651485647,0.0,1.0,2252.1444169165316,0.8247282295872688,0.8246181751069056,0.9086421017681744,0.9086421017681744,2311.3107535167314,0.775559483658755,0.7031831683250166,0.9107020365303771,0.7795494812790081,,,,,0.91,0.92,0.75,0.94,0.0,0.0,True,True,True,True,False,strong
final,well_specified_debug,nonlinear_discrete_action,well_specified,1000,6,moderate,0.5,0.1,well_specified_linear,linear_fqe,linear_fqe,well_tuned,already_well_calibrated,main,False,uncalibrated_all_data,none,value_bellman,1.0,1.0,10,0.6917767536141194,-0.011015476727390523,0.029640423107524714,0.3164655715522769,0.00802833286546941,0.004864054837912495,0.02064790115941259,7.149332841939921e-05,0.05201895701731181,0.013554893220293287,0.05201895701731181,,,,0.01094768039097894,0.002297879943563564,0.01094768039097894,0.002297879943563564,0.01094768039097894,7.149332841939921e-05,3.2816527195793936e-05,0.00018738658585310187,-5.245798937761648e-05,0.00011148774015840515,30.0,2500.0,0.884055290509816,0.8764716241906599,1.0024158451940062,0.009186540615590152,0.884055290509816,0.8764716241906599,1.0024158451940062,0.009186540615590152,0.8662727940267156,5.591473858033615,0.5,0.0763353547414968,0.009126481680606412,80.0,,15.0,1e-06,-1.0050457576713219,2.1842248811575407,0.4688587136763552,,,,,0.46360880848951636,0.021282143554705556,0.0,1.0,0.00802833286546941,0.00018738658585310187,7.149332841939921e-05,0.01094768039097894,0.01094768039097894,0.05201895701731181,1.0,1.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,neutral
final,well_specified_debug,nonlinear_discrete_action,well_specified,1000,6,moderate,0.5,0.1,well_specified_linear,linear_fqe,linear_fqe,well_tuned,already_well_calibrated,main,True,cross,isotonic,value_bellman,0.8,0.8,10,0.7072161107000169,0.004423880358507002,0.035086830075238995,0.33190363349505625,0.011099341519984627,0.007224735536438618,0.02165276553986454,0.0008240571465012701,0.056001620763483875,0.015232328378681785,0.056001620763483875,,,,0.01210925026731635,0.0025257858175403215,0.01210925026731635,0.0025257858175403215,0.01210925026731635,0.0008240571465012701,0.00017697050763349528,0.00068813960230632,0.0008240571465012701,0.00017697050763349528,26.8,2500.0,0.881768535689859,0.8756057951654752,0.9923993063273711,-0.002361535710058377,0.8838010079598444,0.8761894224687078,1.0012035148265124,0.0085101575536189,0.8605241417951804,4.425878601934757,0.7,0.07634891731972346,0.008924809099061308,80.0,,15.0,1e-06,-0.9986849671142949,2.1725313091725393,0.4689895167044038,,,,,2.371960316714831,0.05393615242032705,0.0,1.0,0.00802833286546941,0.00018738658585310187,7.149332841939921e-05,0.01094768039097894,0.01094768039097894,0.05201895701731181,1.3825213411023232,3.6722991625759906,1.1061019170138144,1.0765617762164406,,,,,0.5,0.0,0.0,0.2,0.0,0.0,False,False,False,False,False,neutral
final,well_specified_debug,nonlinear_discrete_action,well_specified,1000,6,moderate,0.5,0.1,well_specified_linear,linear_fqe,linear_fqe,well_tuned,already_well_calibrated,main,True,cross,linear,value_bellman,0.8,0.8,10,0.6887472510033106,-0.014044979338199232,0.026184749916611412,0.31488044072795707,0.006368031598369744,0.003682227234706373,0.020664951591648988,8.505510317126921e-05,0.05044867326287156,0.012712684674314835,0.05044867326287156,,,,0.01099777330092811,0.0023007905834491484,0.01099777330092811,0.0023007905834491484,0.01099777330092811,8.505510317126921e-05,3.321029473777435e-05,0.00018829096786283998,-3.2039627979011744e-05,0.00011048659081550097,30.0,2500.0,0.8838010079598444,0.8761894224687078,0.99952154331705,0.012789743341269371,0.8838010079598444,0.8761894224687078,1.0012035148265124,0.0085101575536189,0.8605241417951804,4.425878601934757,0.6,0.0762596419110084,0.009017835869251757,80.0,,15.0,1e-06,-0.9986849671142949,2.1725313091725393,0.4689895167044038,,,,,2.36949983771774,0.053752058559152015,0.0,1.0,0.00802833286546941,0.00018738658585310187,7.149332841939921e-05,0.01094768039097894,0.01094768039097894,0.05201895701731181,0.7931947647262144,1.0048262900229532,1.0045756642649568,0.9698132403170316,,,,,0.5,0.4,0.2,0.4,0.0,0.0,True,False,False,True,False,mse_only
